"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Amazônia  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"3.2. Agricultura";4.8524143671327464e-05;0.0;0.0;0.0016861082747503425;0.009100464575936438;0.0;2.2103992034274435e-05;0.010857200986392384;0.010857200986392384;-0.0010128039848618258;0.8381961969150515;0.03377415085721595;0.16180380308494846;0.0010128039848618271
"4.1. Infraestrutura Urbana";3.4187330832952453e-05;0.0;0.0;3.8136221732896084e-05;0.0;0.0009388655236384443;0.0;0.0010111890762042929;0.0010111890762042929;3.921584308828778e-05;0.9284767267884954;0.06858605082884292;0.07152327321150465;3.9215843088287764e-05
"5.1. Rio, Lago e Oceano";7.017393586893288e-05;0.0;0.0;3.660139165509503e-05;0.0;0.0;0.015298576191326779;0.015405351518850807;0.015405351518850807;0.0009586330892244437;0.9930689457236097;0.03649598216185697;0.006931054276390292;0.0009586330892244442
"total";0.8076312475949975;0.0008725032951221808;0.03541408113355001;0.12882338144745564;0.009844397001530556;0.0010504049192925807;0.01636398460807525;1.0000000000000004;1.0000000000000004;0;0.9766299377470422;0.00624017202396186;0.02337006225295779;0.010381209960335102
"adj population";0.807631247594975;0.0008725032951221807;0.035414081133550136;0.1288233814474546;0.009844397001530563;0.0010504049192925807;0.01636398460807523;1.0000000000000004;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";4.7812428134049294e-18;5.193957211280216e-17;9.974756209880103e-18;5.544327910044579e-18;1.7572323774231304e-17;5.411654234734563e-17;1.604751672155364e-17;1.5997628188926235e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9921048576218405;0.1872751533595308;0.9997122027675225;0.8885798448726172;0.9244308792627467;0.8938129538375971;0.9348930934448131;0.9766299377470419;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.003071057307893295;0.03910000873780839;0.028020097235520205;0.01381428568782397;0.03720812623368747;0.06280009458784674;0.033815518265623706;0.006271919437955339;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9969289426921067;0.9608999912621916;0.9719799027644798;0.986185714312176;0.9627918737663125;0.9371999054121533;0.9661844817343763;0.023370062252958124;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.012752727377625117;2.255217934629282e-05;2.0384149081953407e-05;0.011335978267870889;0.0014878648511882364;0.0001446471051316971;0.00021355065504805731;0.012988852292646121;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2014 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.7984626615702619;0.000530587327420141;1.02310691396817e-05;0.009859338159513089;4.2392997252154855e-05;6.695980982660644e-05;0.0005848413769203602;0.8095570123103341;0.8095570123103341;-0.00460797278459722;0.9862957758732631;0.003060652708478089;0.013704224126736886;0.004607972784597347
"1.2. Floresta Plantada";0.0;0.00015119022620073243;0.0;0.0;1.1319231684130688e-05;0.0;0.0;0.0001625094578848631;0.0001625094578848631;0.0007004809211891748;0.9303472435915067;0.2636442833177076;0.06965275640849333;0.0007004809211891748
"2.2. Formação Campestre (Campo)";0.0015525877578520596;5.8643305775528725e-05;0.03563907108597608;0.0027440074074389967;0.00016672814988192563;0.0;0.00029951763390057793;0.04046055534082517;0.04046055534082517;-0.004811253185709407;0.8808349461782067;0.023719490299243796;0.11916505382179332;0.004811253185709408
"3.1. Pastagem";0.004646133657717325;0.00012256951967763564;0.0;0.11580340699235035;0.0005519344975215088;3.385843443084801e-05;3.464884401306288e-05;0.12119255194571074;0.12119255194571074;0.008720913775710767;0.9555323749946736;0.014953251605138088;0.04446762500532642;0.00872091377571077
"3.2. Agricultura";0.00011801076959688184;0.0;0.0;0.0014316896046643636;0.010338711220851239;4.31030959628003e-05;0.0;0.011931514691075286;0.011931514691075286;-0.0008204285938843256;0.866504504125075;0.033804055369963566;0.13349549587492504;0.0008204285938843269
"4.1. Infraestrutura Urbana";3.4318130626592855e-05;0.0;0.0;3.8282129875221116e-05;0.0;0.0009424575974785473;0.0;0.0010150578579803612;0.0010150578579803612;7.132107971844077e-05;0.9284767267884954;0.06863280374389459;0.07152327321150465;7.132107971844089e-05
"5.1. Rio, Lago e Oceano";0.0001353276396819502;0.0;0.0;3.674142757947972e-05;0.0;0.0;0.015508729328955622;0.01568079839621705;0.01568079839621705;0.0007469387875725711;0.989026766181565;0.03609336915368116;0.010973233818434958;0.0007469387875725722
"total";0.8049490395257367;0.0008629903790740379;0.03564930215511576;0.1299134657214215;0.01111108609719096;0.0010863789376988021;0.016427737183789624;0.9999999999999999;0.9999999999999999;0;0.9768462280220744;0.006331516718932379;0.023153771977925564;0.010239654564191021
"adj population";0.80494903952571;0.000862990379074038;0.035649302155115886;0.1299134657214207;0.011111086097190956;0.0010863789376988021;0.016427737183789603;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";4.792690943895298e-18;5.290276142292785e-17;1.0003742795946423e-17;5.570386762071158e-18;1.6687647144713203e-17;5.3631411840893347e-17;1.6129245048867033e-17;1.5971788595931432e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9919418775140142;0.1751934087178989;0.9997130078705281;0.8913887898323952;0.9304861046360726;0.8675219711778351;0.9440575506807565;0.9768462280220742;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0031141144963001193;0.03938687224605071;0.028097332287991456;0.01384011584348299;0.03610641467263545;0.06076312121562892;0.03403378391679714;0.006366652983001301;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9968858855036998;0.9606131277539492;0.9719026677120085;0.986159884156517;0.9638935853273646;0.9392368787843711;0.9659662160832029;0.023153771977925786;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.012972755910949596;2.263846336826136e-05;2.0462138279359054e-05;0.010778289906720778;0.0015447497526794411;0.0001452005210036279;0.0003441381345228589;0.01291411741376196;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2015 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.797094531397435;0.00044905962230809673;1.0273674273640856e-05;0.009331989606422543;6.524551067432293e-05;3.061621430576321e-05;0.0005109937032063057;0.8074927097286257;0.8074927097286257;-0.004243642421887816;0.9871228827134727;0.0031005507525467997;0.012877117286527295;0.004243642421887905
"1.2. Floresta Plantada";0.0;0.0001518198260746707;0.0;0.0;1.1366368241965748e-05;0.0;0.0;0.00016318619431663644;0.00016318619431663644;0.0007033979265456675;0.9303472435915067;0.26320151903628264;0.06965275640849333;0.0007033979265456675
"2.2. Formação Campestre (Campo)";0.0015349037837638366;0.00011160962011730887;0.035044679976012856;0.0031037260307271255;0.00015736892223914913;0.0;0.0002805746636943862;0.04023286299655466;0.04023286299655466;-0.005177909346268163;0.8710461390484174;0.023670641399243502;0.12895386095158257;0.005177909346268161
"3.1. Pastagem";0.004275140830624672;0.00014186690229062667;0.0;0.11705077830399606;0.0006984533642002514;7.062186630930668e-05;0.00017467408778122848;0.12241153535520215;0.12241153535520215;0.0086783836743627;0.9562070924472045;0.015047135054161427;0.043792907552795524;0.008678383674362675
"3.2. Agricultura";0.00017990846155150326;1.2228150071600858e-05;0.0;0.0014429912914736373;0.011261431957014267;1.119432115186891e-05;0.0;0.012907754181262877;0.012907754181262877;-0.0007138880588929212;0.8724547894909215;0.032706381874116314;0.12754521050907852;0.0007138880588929211
"4.1. Infraestrutura Urbana";3.446104125818099e-05;0.0;0.0;3.844154774732303e-05;0.0;0.0009784705323528768;0.0;0.0010513731213583808;0.0010513731213583808;3.9529812761434794e-05;0.9306596416395794;0.06828893309610241;0.06934035836042063;3.952981276143471e-05
"5.1. Rio, Lago e Oceano";0.00013012179210467192;0.0;0.0;0.00012199224919815208;0.0;0.0;0.015488464381405257;0.015740578422708082;0.015740578422708082;0.0007141284133790964;0.9839831780934355;0.03616435496963567;0.016016821906564505;0.0007141284133790962
"total";0.8032490673067378;0.0008665841208623039;0.0350549536502865;0.13108991902956482;0.012193866122369956;0.0010909029341198155;0.016454706836087178;1.0;1.0;0;0.9770701763742905;0.006404114511827647;0.0229298236257095;0.01013543982704893
"adj population";0.80324906730671;0.0008665841208623039;0.03505495365028663;0.1310899190295641;0.012193866122369959;0.0010909029341198155;0.016454706836087154;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";4.812806349472391e-18;5.311259754009412e-17;1.0180464541722458e-17;5.589141945521052e-18;1.617409518354041e-17;5.384413322436574e-17;1.619376856975817e-17;1.5990700735447433e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9923379482656121;0.1751934087178989;0.9997069266051204;0.8929044976951844;0.923532523975713;0.8969363833844174;0.94127865878699;0.9770701763742908;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0031490184799549854;0.039330473657866495;0.02848528278164369;0.013906217282095856;0.034670874329207596;0.06282052201782817;0.03414132950718108;0.006438133145779703;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.996850981520045;0.9606695263421335;0.9715147172183564;0.9860937827179042;0.9653291256707924;0.9371794779821718;0.9658586704928189;0.022929823625709167;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.012309071818605632;2.2732736483931483e-05;2.0547348547284017e-05;0.010721514102412177;0.0018648683307113771;0.000145805178011008;0.0005042280826056504;0.012794383798688531;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2016 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.7927592369201728;0.0004481232046727048;1.0306445210259161e-05;0.00970153411258154;5.824076679271835e-05;6.745312751241583e-05;0.000655908512449289;0.8037008030893918;0.8037008030893918;-0.0032765244496668457;0.9863860206097087;0.00314190389223822;0.013613979390291298;0.003276524449666862
"1.2. Floresta Plantada";0.0001269002933900328;0.00017333519501540697;0.0;0.0;1.1402624650658154e-05;0.0;0.0;0.00031163811305609794;0.00031163811305609794;0.0005685767606507233;0.556206663285132;0.12863352335928357;0.443793336714868;0.0005685767606507234
"2.2. Formação Campestre (Campo)";0.0014196750568765276;5.907535269991979e-05;0.03486237384541813;0.0029098425654509492;0.00019763502211214438;0.0;0.0002780899631457104;0.03972669180570339;0.03972669180570339;-0.004854011515074993;0.8775554233391543;0.023963055603733973;0.12244457666084574;0.004854011515074995
"3.1. Pastagem";0.005893744739391401;0.00019968112131878981;0.0;0.11883312431149888;0.0008406681356880611;3.4107882040717385e-05;0.00010687353740940581;0.12590819972734726;0.12590819972734726;0.007391286304223032;0.943807667561212;0.014732300728304452;0.05619233243878796;0.007391286304223005
"3.2. Agricultura";7.441643642675042e-05;0.0;0.0;0.001734617697182649;0.01184993379120566;1.123002876524868e-05;0.0;0.013670197953580307;0.013670197953580307;-0.0007123176131310664;0.8668443450083392;0.03180182042209842;0.13315565499166082;0.0007123176131310655
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;9.975445443574398e-05;0.0;0.0009910662903882795;0.0;0.0010908207448240234;0.0010908207448240234;1.3036583882637933e-05;0.9085510108704095;0.06582968621426008;0.09144898912959054;1.303658388263811e-05
"5.1. Rio, Lago e Oceano";0.00015030519346737482;0.0;0.0;2.0612890420518322e-05;0.0;0.0;0.015420730482241593;0.015591648566129487;0.015591648566129487;0.0008699539291165122;0.9890378439994353;0.03663809056626963;0.010962156000564716;0.0008699539291165126
"total";0.800424278639725;0.0008802148737068213;0.03487268029062839;0.13329948603157027;0.012957880340449241;0.0011038573287066615;0.016461602495246;0.9999999999999997;0.9999999999999997;0;0.9748898008359401;0.00644992197719753;0.025110199164059877;0.0088428535778729
"adj population";0.8004242786396929;0.0008802148737068213;0.03487268029062853;0.13329948603156963;0.012957880340449235;0.0011038573287066613;0.01646160249524598;0.9999999999999997;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";4.815806458398475e-18;5.2605857302083593e-17;1.0280097168505491e-17;5.5842798060498915e-18;1.578194365628771e-17;5.331092915489228e-17;1.625456520956848e-17;1.5863347875578592e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9904237765843651;0.1969237287316515;0.9997044550311487;0.8914747374446342;0.9144963126580957;0.8978209997024399;0.9367697031133511;0.9748898008359405;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0031867851973230716;0.039911728897002896;0.028586190968517944;0.013832999173507462;0.03388614754430498;0.0625633716004273;0.03413109385447015;0.006496726099721088;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9968132148026769;0.9600882711029971;0.9714138090314821;0.9861670008264926;0.966113852455695;0.9374366283995728;0.9658689061455299;0.025110199164059543;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.015330083439104358;0.00027660583608138194;2.061289042051828e-05;0.014150150831696767;0.002215893098487163;0.00019950890887148777;0.00034183616777578793;0.01626734558621873;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2017 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.7914364301255563;0.00045725886858849593;1.0351647793602835e-05;0.01087770528433789;0.00016338717285560816;6.774896720844761e-05;0.0006136841744958563;0.8036265662408361;0.8036265662408361;-0.005952020754387111;0.9848310936604513;0.0031654966556790565;0.015168906339548704;0.005952020754386944
"1.2. Floresta Plantada";0.00012745685978817265;0.00024978031962296965;0.0;0.0;0.0;0.0;0.0;0.0003772371794111423;0.0003772371794111423;0.00047137550953523514;0.6621307051782925;0.11891622829166278;0.33786929482170747;0.000471375509535235
"2.2. Formação Campestre (Campo)";0.0013547700029644593;1.232095736510756e-05;0.03460345588732256;0.0032146349715289567;0.00015737727144686547;0.0;0.000315833820579183;0.03965839291120713;0.03965839291120713;-0.005044585376090969;0.8725380265609283;0.023961137410546885;0.12746197343907173;0.005044585376090968
"3.1. Pastagem";0.004613457560217275;0.00012925254336980418;0.0;0.11927423254048063;0.000774424910684623;3.425747429577416e-05;5.7789484704458894e-05;0.12488341451375257;0.12488341451375257;0.010267157242006516;0.9550846523926982;0.015004452360812017;0.04491534760730176;0.010267157242006497
"3.2. Agricultura";1.9872820850276814e-05;0.0;0.0;0.0016627668952263594;0.012719433582349554;0.0;0.0;0.014402073298426191;0.014402073298426191;-0.0005874503610895398;0.8831668412449677;0.031630692848549774;0.11683315875503231;0.00058745036108954
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.00010019196309644552;0.0;0.0010066922463599808;0.0;0.0011068842094564264;0.0011068842094564264;1.814478407776278e-06;0.9094828869718466;0.06544859758672682;0.09051711302815335;1.8144784077762238e-06
"5.1. Rio, Lago e Oceano";0.0001225581170726128;0.0;0.0;2.1040101088796332e-05;0.0;0.0;0.015801833428778538;0.01594543164693995;0.01594543164693995;0.000843709261618089;0.9909943975590668;0.03626968651566799;0.00900560244093318;0.0008437092616180863
"total";0.7976745454864491;0.0008486126889463773;0.03461380753511616;0.13515057175575906;0.013814622937336651;0.0011086986878642026;0.016789140908558035;1.0;1.0;0;0.9750918581304698;0.00651913165942736;0.024908141869530165;0.011584056491567525
"adj population";0.7976745454864199;0.0008486126889463775;0.03461380753511631;0.13515057175575845;0.013814622937336646;0.0011086986878642026;0.016789140908558015;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";4.8281102220366895e-18;5.431348210761969e-17;1.0370291006017715e-17;5.596744620851939e-18;1.5409216866490267e-17;5.3575576794064795e-17;1.6217762748101606e-17;1.6031118436518272e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.992179623386266;0.29433960023988387;0.9997009387718152;0.8825285086919953;0.9207224576483273;0.9079944419337891;0.9411936867313898;0.9750918581304701;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.00323131328802765;0.04703611804110735;0.028776387075376834;0.01368585301888461;0.033187731825770776;0.06299937425355445;0.03385792063962585;0.006559931714589983;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9967686867119724;0.9529638819588927;0.9712236129246231;0.9863141469811154;0.9668122681742293;0.9370006257464456;0.9661420793603741;0.024908141869529943;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.012476230721785608;0.0002549137195763453;2.0703295587204407e-05;0.01121836394654388;0.002190378709974194;0.0002003839261928912;0.0002871964363228216;0.013324085377991473;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2018 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.7843471375964648;0.0004577532113039641;1.0683971871711705e-05;0.011101513317453468;7.874764875528584e-05;6.992394587071326e-05;0.000509514593642284;0.7965752742853621;0.7965752742853621;-0.00544429383870697;0.9846491134188569;0.0032865522117799485;0.015350886581143142;0.005444293838706704
"1.2. Floresta Plantada";0.00013154867050974025;0.00019573768494169676;0.0;0.0;0.0;0.0;0.0;0.00032728635545143704;0.00032728635545143704;0.0005596530119991152;0.5980624663429955;0.10342011889298745;0.40193753365700446;0.0005596530119991152
"2.2. Formação Campestre (Campo)";0.0011348865171738182;1.2716503164135655e-05;0.0343279565855018;0.0031339630934850296;0.00012762222559449695;0.0;0.0004891406249328467;0.03922628554985212;0.03922628554985212;-0.004887644992478616;0.8751263624457867;0.02437502446586342;0.12487363755421332;0.00488764499247861
"3.1. Pastagem";0.00545775227392803;0.00022073196804075565;0.0;0.12414459940747609;0.0007303429945890381;3.535725896684043e-05;0.0002161458501721428;0.1308049297531729;0.1308049297531729;0.010091209736285155;0.949081962290987;0.014823414913324626;0.05091803770901304;0.010091209736285134
"3.2. Agricultura";2.0510807864534806e-05;0.0;0.0;0.0023886212735278957;0.013724473905921915;0.0;0.0;0.016133605987314344;0.016133605987314344;-0.0014724192124536098;0.8506761548976277;0.02972006658232182;0.1493238451023723;0.0014724192124536076
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.00010340847533042248;0.0;0.0010248060384433553;0.0;0.0011282145137737779;0.0011282145137737779;1.8727295071312286e-06;0.9083432502702607;0.06593483347000009;0.09165674972973925;1.8727295071311201e-06
"5.1. Rio, Lago e Oceano";3.9144580714337054e-05;0.0;0.0;2.4033922185144056e-05;0.0;0.0;0.015741225052189223;0.015804403555088702;0.015804403555088702;0.001151622565847792;0.9960024747103388;0.03700960336578033;0.003997525289661241;0.0011516225658477937
"total";0.7911309804466554;0.0008869393674505522;0.03433864055737351;0.14089613948945803;0.014661186774860736;0.001130087243280909;0.016956026120936496;1.0;1.0;0;0.9735059362709386;0.006685746827013372;0.02649406372906138;0.011804358043639048
"adj population";0.7911309804466403;0.0008869393674505522;0.034338640557373665;0.14089613948945728;0.014661186774860722;0.0011300872432809092;0.01695602612093647;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.02556470231256e-18;5.631847311623928e-17;1.0970454575829192e-17;5.7932761446592705e-18;1.5762633072884647e-17;5.631847311623928e-17;1.6942259765372362e-17;1.671311344935366e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9914251331096141;0.22068891304749683;0.9996888644483798;0.8811071748120152;0.9361093420796613;0.9068379848869921;0.9283557916175126;0.973505936270939;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0033443049118265077;0.032874291379711984;0.02909549421219363;0.013595500790874614;0.033133355662301446;0.06402730992281903;0.03375172076845075;0.006720019841444011;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9966556950881735;0.967125708620288;0.9709045057878064;0.9864044992091254;0.9668666443376985;0.935972690077181;0.9662482792315492;0.026494063729061046;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.013567685700381249;0.00026309734101948056;2.136794374342499e-05;0.013320660691393621;0.0018734257378776424;0.00020681695066084504;0.0001263570057989591;0.01468970568543761;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: Todos "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.8382837742176174;0.00028616712600262493;0.00021691951528534742;0.010140655181695912;5.476324885793448e-05;3.16004921316368e-05;0.0007976518789163632;0.8498115316605072;0.8498115316605072;-0.002195918405001142;0.9864349246704769;0.00044527957158543174;0.013565075329523113;0.002195918405001218
"1.2. Floresta Plantada";1.4354895451502075e-05;6.379155739519524e-05;2.8733280546307304e-06;9.039444602426499e-06;1.3296958504278752e-06;0.0;0.0;9.13889213541824e-05;9.13889213541824e-05;0.0004057032832253456;0.6980228724657752;0.028895861405847056;0.3019771275342248;0.0004057032832253457
"2.2. Formação Campestre (Campo)";0.0038208573267288996;4.45136180249372e-05;0.03230254693515296;0.002284145117790688;9.798583847028493e-05;0.0;0.0004337203523267109;0.038983769188494485;0.038983769188494485;-0.006358844783887204;0.8286152829133244;0.0039720018930757845;0.17138471708667558;0.006358844783887194
"3.1. Pastagem";0.0052879948078773656;0.0001013425870557403;9.28673930269924e-05;0.08452795939086438;0.0003542520344152503;8.761383055748175e-05;0.00011837440342651995;0.09057040444722374;0.09057040444722374;0.007290091080480936;0.9332845525727868;0.0028331459119276584;0.06671544742721325;0.007290091080481079
"3.2. Agricultura";2.5145063224795588e-05;1.277316101030451e-06;5.819622526551976e-06;0.0008359312311310041;0.0037252281417429747;3.3029315500556137e-06;1.7537324060781043e-06;0.004598458038682491;0.004598458038682491;-0.0003648990793456143;0.8101037587830828;0.006179401347649844;0.18989624121691717;0.00036489907934561874
"4.1. Infraestrutura Urbana";2.7420021834160638e-05;0.0;0.0;3.9338929441340815e-05;0.0;0.0007330832705077586;0.0;0.00079984222178326;0.00079984222178326;5.5758302963672626e-05;0.916534849677401;0.011771332999568824;0.08346515032259905;5.575830296367275e-05
"5.1. Rio, Lago e Oceano";0.00015606692277179426;0.0;3.89761056080652e-06;2.3426232179064568e-05;0.0;0.0;0.014961214755158584;0.015144605520670248;0.015144605520670248;0.0011681096015640074;0.9878906871980675;0.006272888103389518;0.012109312801932504;0.0011681096015640074
"total";0.8476156132555059;0.0004970922045795281;0.03262492440460729;0.09786049552770482;0.004233558959336872;0.0008556005247469327;0.016312715122234256;0.9999999999999999;0.9999999999999999;0;0.9745975982684552;0.0009253185952110578;0.025402401731544844;0.008919662268234069
"adj population";0.8476156132568071;0.000497092204579528;0.03262492440460233;0.09786049552769305;0.004233558959336824;0.0008556005247469317;0.01631271512223406;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.622668749184065e-20;3.4130208700495206e-19;5.2093124888302473e-20;3.112526405417541e-20;1.34189674468297e-19;3.164220950656456e-19;8.129108230730724e-20;9.826500152805203e-19;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9889904823696755;0.12832942622617502;0.9901186753582528;0.8637597728792669;0.8799282536333153;0.8568055410258052;0.9171504953682668;0.9745975982684514;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.00044928527038417214;0.004545821828971766;0.005019987668537918;0.002588394980976557;0.0067055067873986835;0.010715184631489164;0.005719250016408771;0.0009310118083964938;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9995507147296159;0.9954541781710282;0.994980012331462;0.9974116050190235;0.9932944932126013;0.9892848153685109;0.9942807499835913;0.02540240173154862;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.01866367807577718;5.5194727917974324e-05;0.0006447549389086565;0.01208489011271871;0.001016661635187795;0.00013351790255100278;0.0003667815310233295;0.016482739462042324;NaN;NaN;NaN;NaN;NaN;NaN
