"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Cerrado  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"error of omission";0.9898368071871113;0.9707299015097315;0.9841367937803979;0.9902088506286572;0.9813235492176777;0.9690821539838237;0.9630488326468646;0.173487776866874;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.08225168273218231;0.004645464394944152;0.06544241224148295;0.06411741105445457;0.01521586359871116;0.00020855141290866252;0.00027795800097999215;0.11607967171783189;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2013 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.3516797106205983;0.0025812742918230823;0.025243196269178213;0.05414852541808106;0.002652651197337237;0.00015361078395909728;0.0006562596586840642;0.43711522823966104;0.43711522823966104;-0.04493339552259425;0.8045469201264684;0.008884369010649078;0.19545307987353155;0.04493339552259429
"1.2. Floresta Plantada";0.0003635945805526478;0.015381764366337577;0.0;0.0017972981666432633;0.00020549435095889746;0.0;0.0;0.01774815146449239;0.01774815146449239;0.0019104417909444238;0.8666685314868373;0.0334321060040789;0.1333314685131627;0.00191044179094442
"2.2. Formação Campestre (Campo)";0.029003090121762092;0.00038376236788371807;0.04270156428637254;0.014573130395260135;0.0005022759545933105;9.379378768418653e-05;0.00035908609973981764;0.0876167030132958;0.0876167030132958;-0.012262969363917776;0.48736785130904314;0.013423482833930411;0.5126321486909569;0.012262969363917783
"3.1. Pastagem";0.010996330639598668;0.0007769240854688887;0.007152517374423747;0.3015054375193496;0.012357328685070596;0.0012213922418212674;4.440650756960441e-05;0.3340543370533024;0.3340543370533024;0.04559155296833924;0.9025640564314567;0.011498525049222368;0.09743594356854335;0.04559155296833933
"3.2. Agricultura";0.0;0.0005348681439235443;0.00025645571940350985;0.007517126962196676;0.10329827990879688;2.1932068061948e-05;0.0;0.11162866280238255;0.11162866280238255;0.007387367294374354;0.9253741585319079;0.0196728256116317;0.07462584146809215;0.007387367294374364
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.00010437156011092461;0.0;0.003791183577447914;0.0;0.0038955551375588387;0.0038955551375588387;0.0013863573214155747;0.9732075259044263;0.04238165200237854;0.026792474095573726;0.001386357321415575
"5.1. Rio, Lago e Oceano";0.0001391067545550575;0.0;0.0;0.0;0.0;0.0;0.00780225553475671;0.007941362289311768;0.007941362289311768;0.0009206455114384286;0.9824832630111489;0.04273621994958779;0.017516736988851145;0.0009206455114384293
"total";0.39218183271706675;0.01965859325543681;0.07535373364937802;0.37964589002164173;0.11901603009675692;0.005281912458974414;0.008862007800750197;1.0;1.0;0;0.8261601958136587;0.012194639624528323;0.17383980418634126;0.0571963648865121
"adj population";0.3921818327170629;0.0196585932554368;0.07535373364937795;0.3796458900216415;0.11901603009675622;0.005281912458974414;0.008862007800750195;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.1230670740409634e-17;7.674688176749773e-17;3.7969745842341194e-17;2.1661467330649635e-17;3.2421442049699223e-17;1.4466308146355202e-16;1.172346258361234e-16;4.519279150302728e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8967261644531902;0.7824448151743296;0.5666814664428377;0.7941754288507177;0.8679358555718756;0.7177672115724627;0.8804162341288195;0.8261601958136592;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.01026598242327272;0.0287218453245321;0.01591524615118929;0.009836414874804984;0.018380735118804517;0.030395761928684387;0.03760303043319542;0.012205778802151415;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9897340175767273;0.9712781546754679;0.9840847538488107;0.990163585125195;0.9816192648811954;0.9696042380713156;0.9623969695668045;0.17383980418634082;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.08100424419293695;0.004732774196309623;0.06530433872601095;0.06509779906790558;0.01666076578717135;0.00020874312022184892;0.00027821350911011455;0.1166434392998332;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2014 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.3474510403246344;0.0026052142044755994;0.02477589063626382;0.0535347186375847;0.0020845349961871014;0.00018818901106445855;0.0006558026979618901;0.431295390508172;0.431295390508172;-0.04379065673264782;0.8055987797950982;0.008990991286922143;0.1944012202049018;0.043790656732647815
"1.2. Floresta Plantada";0.0004036213502337364;0.016349856453663734;0.0;0.0016003413212485967;0.00023488865478837222;0.0;0.0;0.01858870777993444;0.01858870777993444;0.0021413728146518745;0.8795585280711427;0.033491929746859175;0.12044147192885735;0.0021413728146518728
"2.2. Formação Campestre (Campo)";0.02866980857778488;0.00036322967558999786;0.04257842422571307;0.014079143116423921;0.0005248288240350782;7.37003678293667e-05;0.00028221337654258153;0.08657134816391888;0.08657134816391888;-0.011691848360419387;0.4918304396171904;0.013613148699542115;0.5081695603828096;0.011691848360419407
"3.1. Pastagem";0.010798787466268273;0.0009450452926079135;0.007302200415984848;0.2981681503407554;0.009723155787501329;0.0012773460871991194;3.7831255145647514e-05;0.3282525166454625;0.3282525166454625;0.050211895249164154;0.9083499294623822;0.011763807993260102;0.09165007053761776;0.050211895249164196
"3.2. Agricultura";4.246616359060108e-05;0.00046673496824906996;0.0001780447679252867;0.010976083062948625;0.11197412118505969;2.191679652494624e-05;0.0;0.12365936694429822;0.12365936694429822;0.0008821625032733645;0.9055045642882665;0.018633837673329563;0.09449543571173347;0.0008821625032733454
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;6.369924538590162e-05;0.0;0.003763602732967527;0.0;0.0038273019783534286;0.0038273019783534286;0.001497453017231989;0.9833566189064323;0.04343566644710167;0.016643381093567666;0.0014974530172319894
"5.1. Rio, Lago e Oceano";0.00013900989301225255;0.0;4.4939757612452955e-05;4.227617027959041e-05;0.0;0.0;0.007579142158961538;0.007805367979865834;0.007805367979865834;0.0007496215087458233;0.9710166360525407;0.04337419845674273;0.028983363947459262;0.000749621508745823
"total";0.3875047337755242;0.020730080594586312;0.07487949980349948;0.3784644118946267;0.12454152944757156;0.005324754995585418;0.008554989488611657;1.0;1.0;0;0.8278643374217546;0.012349394570333457;0.17213566257824542;0.05548250509306723
"adj population";0.3875047337755202;0.02073008059458632;0.07487949980349941;0.3784644118946262;0.12454152944757081;0.005324754995585417;0.008554989488611655;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.123615681902486e-17;7.458752934608403e-17;3.800778583804978e-17;2.164185165830852e-17;3.18316707758122e-17;1.4367983756620415e-16;1.1872981739774587e-16;4.497146494012294e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8966368925080214;0.7887020206729692;0.5686259168056459;0.7878366920897498;0.8990906220739607;0.7068123765483686;0.8859323753758946;0.8278643374217547;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.010368837533594374;0.028647563284417282;0.01600864402727192;0.009862245432451079;0.018587773316949222;0.030059804319594676;0.038784806248531645;0.012349882519497826;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9896311624664056;0.9713524367155827;0.9839913559727281;0.9901377545675489;0.9814122266830507;0.9699401956804053;0.9612151937514684;0.1721356625782453;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.08010738690177954;0.00447770265254141;0.06460215115557282;0.060168732609414244;0.02337049151847706;0.00012739849077180333;0.00045245164180859193;0.11665315748518273;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2015 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.34372686241655614;0.0026430402433374;0.024518862562552906;0.053158658004832264;0.002169697062936343;0.00018535206394384353;0.0006427953242519375;0.42704526767841083;0.42704526767841083;-0.04313141572382936;0.804895612788762;0.009064828369175397;0.19510438721123802;0.043131415723829336
"1.2. Floresta Plantada";0.00040316818247426847;0.01673206599049541;0.0;0.0015536431700612172;0.00023462493245219443;0.0;0.0;0.01892350227548309;0.01892350227548309;0.002927101677595004;0.8841949945054906;0.033489326248558084;0.11580500549450945;0.002927101677595006
"2.2. Formação Campestre (Campo)";0.02862804750170251;0.00044626027970976617;0.041981330540130216;0.014697756096973078;0.0005853601392869597;7.361762039655163e-05;0.0002818965201536278;0.08669426869835271;0.08669426869835271;-0.01253393378469516;0.4842457427745498;0.01343974570844471;0.5157542572254502;0.012533933784695195
"3.1. Pastagem";0.01099195774802318;0.001301988119556583;0.007387475495768021;0.2988409364593472;0.00918316472242064;0.001212648079561141;8.606396904505914e-05;0.32900423459372174;0.32900423459372174;0.0497674232764491;0.9083194227830454;0.011754969563427633;0.09168057721695455;0.049767423276449174
"3.2. Agricultura";6.519700685805681e-05;0.0007272493199789362;0.00017784486732904975;0.01037506925348403;0.11520755838691733;0.00011103594100685586;0.0;0.12666395477557427;0.12666395477557427;0.0007458357676255328;0.9095528289089376;0.018500423179051477;0.09044717109106237;0.000745835767625519
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;6.362772676010393e-05;2.938529918631834e-05;0.0038252666487596336;0.0;0.003918279674706056;0.003918279674706056;0.0014896406789619697;0.9762617695345088;0.042896792509533356;0.023738230465491172;0.0014896406789619695
"5.1. Rio, Lago e Oceano";9.861909896734033e-05;0.0;9.482144787732422e-05;8.196715871305376e-05;0.0;0.0;0.00747508459819875;0.007750492303756468;0.007750492303756468;0.0007353481078929064;0.9644657791061563;0.043587631507966115;0.035534220893843727;0.0007353481078929058
"total";0.3839138519545815;0.021850603953078095;0.07416033491365752;0.3787716578701709;0.12740979054319979;0.0054079203536680255;0.008485840411649374;0.9999999999999998;0.9999999999999998;0;0.8277891050404037;0.0123866550860378;0.1722108949595963;0.05566534950852455
"adj population";0.3839138519545776;0.021850603953078095;0.07416033491365742;0.3787716578701701;0.12740979054319929;0.005407920353668026;0.008485840411649372;0.9999999999999998;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.1226096878071336e-17;7.275287015320726e-17;3.8077315060971704e-17;2.1589288651253315e-17;3.146597124445327e-17;1.419081117272275e-16;1.1849997766461805e-16;4.455196313798025e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8953228977453516;0.7657484445933754;0.5660887398770207;0.7889738586559683;0.9042284576070692;0.7073452267404555;0.8808891324348902;0.8277891050404041;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.010442793976009324;0.02762192863807013;0.016025417265851393;0.009889139184379189;0.018470845766387335;0.029831120535340535;0.03881953697961249;0.012390972348761383;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9895572060239907;0.9723780713619299;0.9839745827341486;0.9901108608156208;0.9815291542336126;0.9701688794646595;0.9611804630203875;0.17221089495959585;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.0803739790760507;0.0043828725699753615;0.06435800874705461;0.060326596268749144;0.022912792777313867;0.00018602605189284478;0.0005508154111154365;0.11654554545107598;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2016 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.3414114528168561;0.0025651943532273742;0.02465178917301465;0.05423923491271573;0.002373910445983482;0.0001855046335042281;0.0006513968064388617;0.42607848314174046;0.42607848314174046;-0.043779246450486704;0.8012877118304996;0.009060499365410821;0.19871228816950037;0.04377924645048675
"1.2. Floresta Plantada";0.0004631045322109145;0.016798461624626407;0.0;0.0017180677273350901;0.00020933076987359608;0.0;0.0;0.019188964654046008;0.019188964654046008;0.0029275036589749438;0.875423032325219;0.03365171198980756;0.12457696767478099;0.0029275036589749455
"2.2. Formação Campestre (Campo)";0.02855476911266722;0.00048736608050276654;0.04163820922353819;0.014699744341454154;0.0005415790455452026;7.367821755280377e-05;0.0002821285587251908;0.08627747457998554;0.08627747457998554;-0.012525520697346602;0.48260811325598685;0.01343152557215313;0.5173918867440132;0.012525520697346651
"3.1. Pastagem";0.011660364736861292;0.0014234237728034888;0.007239037977431074;0.29775702165586915;0.008148749685425255;0.001095432489262527;8.613481121235292e-05;0.32741016512886517;0.32741016512886517;0.05266219857144578;0.9094312069958951;0.011818424086872599;0.09056879300410492;0.05266219857144583
"3.2. Agricultura";0.00011084521697098793;0.000842022481860916;0.0001779912574616855;0.01157354516666458;0.11685205248819065;0.00011112733844989397;0.0;0.1296675839495987;0.1296675839495987;-0.0015125520273593825;0.9011662663014572;0.018247376622060652;0.09883373369854276;0.0015125520273593651
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;6.368010089661745e-05;2.9409487221149093e-05;0.003897570417663293;0.0;0.00399066000578106;0.00399066000578106;0.001372653090651686;0.9766731347739689;0.042281641260053064;0.023326865226031113;0.0013726530906516864
"5.1. Rio, Lago e Oceano";9.870027568722583e-05;0.0;4.4926251193297875e-05;2.106979537563821e-05;0.0;0.0;0.007221972217732282;0.007386668539988444;0.007386668539988444;0.0008549638541202437;0.977703572136131;0.04453618624751857;0.022296427863868984;0.0008549638541202435
"total";0.3822992366912537;0.022116468313020953;0.07375195388263889;0.380072363700311;0.12815503192223934;0.005363313096432746;0.008241632394108687;1.0;1.0;0;0.8255767404444752;0.012398334566611163;0.17442325955552485;0.057817319175192734
"adj population";0.3822992366912496;0.022116468313020957;0.0737519538826388;0.3800723637003102;0.12815503192223904;0.005363313096432747;0.008241632394108684;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.126270005747272e-17;7.223390841951648e-17;3.823806543328367e-17;2.1600646970353472e-17;3.1428862369829694e-17;1.4274650159137215e-16;1.203243318557924e-16;4.478350166976206e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.893047696803488;0.7595453933635689;0.5645709304162551;0.7834219219649762;0.9118022970732277;0.7267094699833299;0.8762793427785879;0.8255767404444754;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.010465822915821843;0.02771105933070074;0.016020268396158933;0.009835391023174935;0.01858369641654836;0.03039058548401633;0.03890500842048602;0.01239886249803013;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9895341770841781;0.9722889406692993;0.9839797316038411;0.990164608976825;0.9814163035834517;0.9696094145159837;0.961094991579514;0.17442325955552462;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.08177556774879524;0.004781006058839202;0.0642274893182014;0.05930628694599205;0.02260595886809738;0.00018617917623553297;0.00032939264451232325;0.11660594038033656;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2017 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.3388204571759113;0.0026380981614301147;0.024269798988590344;0.054497333003299245;0.0024101240026775093;0.00018576178854398084;0.0006522998025985279;0.42347387292305094;0.42347387292305094;-0.04373155262827415;0.8000976656179147;0.009098003206217248;0.19990233438208527;0.04373155262827416
"1.2. Floresta Plantada";0.0004177633040623176;0.016729525603449005;0.0;0.0019699648810256585;0.00020962095379747683;0.0;0.0;0.01932687474233446;0.01932687474233446;0.002856820738512917;0.8656094597024471;0.0331863883651731;0.13439054029755293;0.0028568207385129205
"2.2. Formação Campestre (Campo)";0.028396320464027982;0.0003782227546078303;0.04136569642508935;0.01462425023243767;0.0004950852751896548;4.918690245376683e-05;0.0003076547975769733;0.08561641685138323;0.08561641685138323;-0.01218466201379495;0.48315145560101813;0.013450158439633512;0.5168485443989819;0.012184662013794992
"3.1. Pastagem";0.01194360112603396;0.001574309447432579;0.0075730328967685894;0.2968936281429958;0.008097100725602558;0.0011400134405500659;8.625421524223071e-05;0.32730793999462576;0.32730793999462576;0.05313709598970259;0.907077378409673;0.011810765539768633;0.09292262159032705;0.053137095989702676
"3.2. Agricultura";6.534112620044061e-05;0.0008635395139278473;0.00017823799711461799;0.012396091347393938;0.11936203726946808;6.226419037487259e-05;0.0;0.13292751144447978;0.13292751144447978;-0.00232409296174195;0.897948332684482;0.018020270162421394;0.10205166731551796;0.002324092961741936
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;6.376837717612696e-05;2.9450256002567646e-05;0.003971378182713774;0.0;0.004064596815892468;0.004064596815892468;0.0013440076887439915;0.9770657121970344;0.041770753360582336;0.02293428780296558;0.0013440076887439919
"5.1. Rio, Lago e Oceano";9.883709854085756e-05;0.0;4.498853002533196e-05;0.0;0.0;0.0;0.007138961599672349;0.007282787228238539;0.007282787228238539;0.0009023831868515424;0.9802512933498161;0.04510433261910087;0.01974870665018391;0.0009023831868515417
"total";0.3797423202947768;0.02218369548084738;0.07343175483758824;0.38044503598432844;0.13060341848273785;0.00540860450463646;0.00818517041509008;0.9999999999999999;0.9999999999999999;0;0.8242816843992986;0.012405123731844667;0.1757183156007014;0.0582403076038111
"adj population";0.37974232029477284;0.022183695480847383;0.07343175483758814;0.3804450359843275;0.13060341848273754;0.005408604504636461;0.008185170415090079;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.1343184478048742e-17;7.221634877081338e-17;3.842653032383448e-17;2.1645565496160884e-17;3.127052778421053e-17;1.4308111106244842e-16;1.2105557484208264e-16;4.490388427575991e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8922378125063856;0.7541361004478575;0.5633216381193586;0.7803850755335536;0.9139273585342209;0.7342703980868555;0.8721824027647666;0.824281684399299;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.010524967379415922;0.027731431440139055;0.015974713062172387;0.009815800428156107;0.018469414333767354;0.030464633216766398;0.03909717708407427;0.012416341783283876;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9894750326205841;0.972268568559861;0.9840252869378276;0.9901841995718439;0.9815305856662326;0.9695353667832336;0.9609028229159258;0.17571831560070095;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.08184372623773095;0.005194698277770908;0.06413211682499777;0.06082862370325992;0.022482762426539543;0.00018643726635738864;0.0002876512571323795;0.11747800799689442;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2018 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.33689780356259225;0.0024805402145719425;0.02396208208926486;0.0548635109120124;0.0021287210343025748;0.0001358110108196235;0.0006981615398288998;0.4211666303633925;0.4211666303633925;-0.043336059875859895;0.7999157085923643;0.00913800418361353;0.20008429140763573;0.04333605987585992
"1.2. Floresta Plantada";0.00041804570802510184;0.016552897303277532;0.0;0.0018692378550147408;0.0002535117598307774;0.0;0.0;0.019093692626148153;0.019093692626148153;0.003149294752468965;0.8669301233334464;0.033489284476850144;0.13306987666655357;0.0031492947524689625
"2.2. Formação Campestre (Campo)";0.028154508365845203;0.00035542206635294667;0.04109876188469666;0.01429106938522217;0.0003717388467090335;4.9220152325248965e-05;0.00030786276925174813;0.08462858347040303;0.08462858347040303;-0.011333670964903099;0.4856368876724735;0.013557167019221703;0.5143631123275265;0.011333670964903161
"3.1. Pastagem";0.01212675455386968;0.0020067948113220552;0.007942588875353953;0.2963162116344909;0.006940156176999742;0.001121183510042166;8.631252225951631e-05;0.326540002084338;0.326540002084338;0.05510768875475293;0.9074423033719434;0.011863802372096421;0.09255769662805657;0.055107688754753026
"3.2. Agricultura";0.00013455438573453562;0.0008473329830926401;0.0002464607143468414;0.014133407259823517;0.12172820275883983;6.230628036681403e-05;0.0;0.13715226438220418;0.13715226438220418;-0.00570046364143075;0.8875405980875245;0.017612960193116926;0.1124594019124755;0.0057004636414307586
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.00013298057354705608;2.9470164091476512e-05;0.00403327817982061;0.0;0.004195728917459143;0.004195728917459143;0.0012060702159153195;0.9612818795412289;0.040172541640400135;0.0387181204587711;0.0012060702159153204
"5.1. Rio, Lago e Oceano";9.890391146584789e-05;0.0;4.5018941837560194e-05;4.127321898021464e-05;0.0;0.0;0.007037902083776928;0.007223098156060551;0.007223098156060551;0.0009071407590565417;0.9743605765445352;0.04491157126263844;0.02563942345546477;0.0009071407590565406
"total";0.3778305704875326;0.022242987378617116;0.07329491250549987;0.381647690839091;0.13145180074077342;0.005401799133374463;0.008130238915117091;1.0;1.0;0;0.8236650574074939;0.012417997581531658;0.17633494259250615;0.06037019448219384
"adj population";0.37783057048752827;0.022242987378617123;0.07329491250549978;0.3816476908390901;0.1314518007407731;0.005401799133374463;0.008130238915117088;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.1381403480654382e-17;7.19961227244039e-17;3.8507272964038695e-17;2.1654062651151293e-17;3.1220099050486794e-17;1.431954287783078e-16;1.2160694827124707e-16;4.495613379202899e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.891663697640656;0.7441849883523448;0.5607314406932771;0.7764129555795547;0.9260291762673618;0.746654601594016;0.8656451744229667;0.8236650574074941;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.010570084511103873;0.02754081827030269;0.01593524249607808;0.009786896451783574;0.018603780343956475;0.030724266726152555;0.03854666839491782;0.012434270137529655;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9894299154888961;0.9724591817296973;0.984064757503922;0.9902131035482165;0.9813962196560435;0.9692757332738474;0.9614533316050822;0.17633494259250593;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.08186553384988071;0.005081590645741242;0.06439230124160641;0.06044758089969415;0.01944719596386718;0.00032490147527706494;0.00037039214456724597;0.115964748110317;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: Todos "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2. Agricultura";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.3994838071243696;0.0022624239555889625;0.02857709092422086;0.054751483308228294;0.0015406053638866704;0.00025610845322768087;0.0007913756869135528;0.48766289481643554;0.48766289481643554;-0.04057713811836219;0.8191802398145464;0.0014276103767985899;0.18081976018545365;0.040577138118357
"1.2. Floresta Plantada";0.00045703351652366;0.009834411897139576;0.0;0.000979334553729297;9.906581899323815e-05;0.0;0.0;0.01136984578638577;0.01136984578638577;0.0018994297384533059;0.8649556099446182;0.006634962731792515;0.13504439005538182;0.0018994297384533083
"2.2. Formação Campestre (Campo)";0.03171592494158256;0.00025272241692777435;0.04520727306776268;0.015352610552708024;0.0006858921897273137;0.00011253687571922382;0.00033696029569486055;0.09366392034012243;0.09366392034012243;-0.010750356897647903;0.4826540775103513;0.002196317348035008;0.5173459224896487;0.010750356897649402
"3.1. Pastagem";0.014929088014251496;0.0006930014174414234;0.008528542388840156;0.2854971007974269;0.010519935126110104;0.00099740988484005;6.084924854505312e-05;0.32122592687745516;0.32122592687745516;0.04446750436826189;0.8887735294988433;0.001983449034372751;0.11122647050115675;0.044467504368258026
"3.2. Agricultura";0.0003751370653480006;0.00022671583774134377;0.0005526039073689894;0.009000608499565837;0.06630655119481575;3.482603766077114e-05;0.0;0.0764964425425007;0.0764964425425007;0.002659104542372795;0.8667926114077489;0.0035892677871104247;0.13320738859225112;0.002659104542372989
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;8.059356313819118e-05;3.4973913405991146e-06;0.0027796903507068564;0.0;0.002863781305185647;0.002863781305185647;0.001316790296968929;0.970636391009844;0.007487444385241634;0.029363608990155998;0.0013167902969689355
"5.1. Rio, Lago e Oceano";0.0001247660360032399;0.0;4.805315428035139e-05;3.169997091667603e-05;0.0;0.0;0.006512669170745451;0.006717188331945718;0.006717188331945718;0.000984666069953195;0.969552861838396;0.007843131880989885;0.030447138161604048;0.0009846660699531998
"total";0.44708575669807854;0.013269275524839079;0.08291356344247303;0.3656934312457132;0.07915554708487368;0.004180571602154582;0.007701854401898918;1.0000000000000004;1.0000000000000004;0;0.8156215036029705;0.001963174473944351;0.18437849639702952;0.05132749501600643
"adj population";0.4470857566981625;0.013269275524838859;0.08291356344247253;0.36569343124558956;0.07915554708488343;0.004180571602154575;0.007701854401898927;1.0000000000000004;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.0790140188831837e-19;4.744004133790403e-19;1.8782611499076136e-19;1.1240264711387238e-19;2.0157814404700702e-19;8.377383198767373e-19;6.462952862646336e-19;2.5681423275603705e-18;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8935283693104917;0.7411415852154292;0.5452337493506689;0.7807006536181614;0.8376740940684917;0.6649067675994988;0.8455975445523533;0.8156215036029513;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.001606502871944036;0.005471739654621831;0.0025256592845905017;0.0016991172172493101;0.0034739123578754233;0.005053518739844146;0.006688928629855369;0.0019692411743687547;NaN;NaN;NaN;NaN;NaN;NaN
